Date,Customer_ID,Gender,Age,Location,Category,Product,Quantity,Unit_Price,Revenue
2025-01-13,CUST1305,Female,38,Delhi,Clothing,Hoodie,2,2087.71,4175.42
2025-01-25,CUST1306,Female,35,Nagpur,Sports,Yoga Mat,6,665.89,3995.34
2025-01-24,CUST1307,Female,40,Nagpur,Furniture,Dining Set,3,19817.15,59451.45
2025-01-22,CUST1308,Male,34,Mumbai,Sports,Dumbbells,1,2040.4,2040.4
2025-01-05,CUST1309,Female,22,Hyderabad,Electronics,Laptop,2,43519.52,87039.04
2025-01-16,CUST1310,Female,19,Bangalore,Electronics,Bluetooth Speaker,6,2825.43,16952.58
2025-01-17,CUST1311,Male,52,Pune,Furniture,Chair,4,2560.67,10242.68
2025-01-06,CUST1312,Male,51,Nagpur,Furniture,Cupboard,6,17625.1,105750.6
2025-01-12,CUST1313,Male,25,Mumbai,Electronics,Smartphone,5,23143.14,115715.7
2025-01-23,CUST1314,Male,43,Hyderabad,Clothing,Kurta,4,1529.25,6117.0
2025-01-16,CUST1315,Male,25,Hyderabad,Clothing,Jeans,4,1733.67,6934.68
2025-01-11,CUST1316,Male,20,Bangalore,Electronics,Laptop,4,52173.61,208694.44
2025-01-16,CUST1317,Male,25,Delhi,Sports,Football,6,1004.64,6027.84
2025-01-28,CUST1318,Female,54,Pune,Clothing,Jeans,6,1547.77,9286.62
2025-01-08,CUST1319,Male,45,Nagpur,Groceries,Vegetables,3,44.94,134.82
2025-01-23,CUST1320,Female,30,Nagpur,Sports,Basketball,2,924.08,1848.16
2025-01-11,CUST1321,Male,38,Hyderabad,Furniture,Bookshelf,2,5508.01,11016.02
2025-01-15,CUST1322,Female,35,Nagpur,Furniture,TV Unit,3,8680.52,26041.56
2025-01-13,CUST1323,Female,31,Delhi,Sports,Cycling Helmet,6,1230.92,7385.52
2025-01-26,CUST1324,Male,20,Mumbai,Electronics,Headphones,2,2892.0,5784.0
2025-01-10,CUST1325,Female,46,Mumbai,Furniture,TV Unit,1,6812.47,6812.47
2025-01-18,CUST1326,Male,22,Mumbai,Sports,Treadmill,2,34275.28,68550.56
2025-01-20,CUST1327,Male,18,Mumbai,Sports,Basketball,3,863.83,2591.49
2025-01-03,CUST1328,Female,35,Bangalore,Furniture,Bookshelf,4,4831.7,19326.8
2025-01-10,CUST1329,Male,56,Hyderabad,Furniture,Bed,2,31207.82,62415.64
2025-01-16,CUST1330,Male,30,Hyderabad,Clothing,Jacket,3,3417.16,10251.48
2025-01-20,CUST1331,Female,42,Nagpur,Furniture,Bookshelf,6,4993.7,29962.2
2025-01-20,CUST1332,Male,39,Mumbai,Clothing,Jeans,4,1709.4,6837.6
2025-01-05,CUST1333,Female,41,Hyderabad,Groceries,Eggs,6,79.96,479.76
2025-01-10,CUST1334,Female,40,Delhi,Groceries,Vegetables,4,57.03,228.12
2025-01-13,CUST1335,Male,45,Hyderabad,Furniture,Dining Set,3,24088.86,72266.58
2025-01-23,CUST1336,Male,55,Mumbai,Groceries,Vegetables,6,49.42,296.52
2025-01-10,CUST1337,Male,46,Nagpur,Clothing,Hoodie,4,1961.86,7847.44
2025-01-16,CUST1338,Female,44,Mumbai,Clothing,Jacket,4,4015.24,16060.96
2025-01-18,CUST1339,Male,60,Bangalore,Furniture,TV Unit,6,8949.2,53695.2
2025-01-06,CUST1340,Male,59,Delhi,Furniture,Table,6,6296.45,37778.7
2025-01-04,CUST1341,Female,59,Bangalore,Furniture,Chair,4,2645.35,10581.4
2025-01-19,CUST1342,Female,43,Hyderabad,Clothing,Shoes,4,2704.26,10817.04
2025-01-03,CUST1343,Female,35,Hyderabad,Furniture,Sofa,1,23465.74,23465.74
2025-01-12,CUST1344,Female,27,Delhi,Electronics,Tablet,2,18114.02,36228.04
2025-01-23,CUST1345,Female,28,Mumbai,Sports,Skipping Rope,3,215.85,647.55
2025-01-06,CUST1346,Male,23,Pune,Electronics,Camera,6,32311.09,193866.54
2025-01-06,CUST1347,Female,32,Delhi,Sports,Cycling Helmet,4,1246.71,4986.84
2025-01-15,CUST1348,Female,35,Nagpur,Furniture,TV Unit,5,8919.43,44597.15
2025-01-23,CUST1349,Male,57,Delhi,Furniture,TV Unit,2,7468.03,14936.06
2025-01-07,CUST1350,Male,60,Pune,Furniture,Table,2,5758.43,11516.86
2025-01-20,CUST1351,Female,34,Nagpur,Sports,Treadmill,3,36018.19,108054.57
2025-01-22,CUST1352,Female,42,Nagpur,Groceries,Milk,5,27.05,135.25
2025-01-10,CUST1353,Male,56,Delhi,Furniture,Cupboard,3,15936.45,47809.35
2025-01-13,CUST1354,Male,34,Delhi,Electronics,Camera,5,31197.61,155988.05
2025-01-11,CUST1355,Male,55,Delhi,Groceries,Sugar,3,40.14,120.42
2025-01-13,CUST1356,Female,35,Hyderabad,Furniture,Chair,2,2725.62,5451.24
2025-01-16,CUST1357,Female,51,Hyderabad,Beauty,Body Lotion,6,440.79,2644.74
2025-01-10,CUST1358,Male,38,Mumbai,Clothing,T-Shirt,3,733.96,2201.88
2025-01-09,CUST1359,Female,55,Pune,Clothing,Track Pants,1,1226.18,1226.18
2025-01-14,CUST1360,Male,59,Nagpur,Furniture,Bookshelf,4,5069.53,20278.12
2025-01-03,CUST1361,Female,19,Bangalore,Electronics,Smartwatch,3,8869.28,26607.84
2025-01-28,CUST1362,Male,24,Nagpur,Sports,Football,5,951.07,4755.35
2025-01-26,CUST1363,Male,54,Delhi,Furniture,TV Unit,2,8752.47,17504.94
2025-01-19,CUST1364,Female,35,Mumbai,Electronics,Camera,6,32822.66,196935.96
2025-01-05,CUST1365,Male,46,Mumbai,Clothing,Jeans,3,1998.21,5994.63
2025-01-25,CUST1366,Male,39,Nagpur,Furniture,Sofa,3,27463.61,82390.83
2025-01-14,CUST1367,Female,39,Pune,Furniture,TV Unit,6,7444.92,44669.52
2025-01-12,CUST1368,Male,45,Pune,Groceries,Milk,3,31.75,95.25
2025-01-15,CUST1369,Female,18,Nagpur,Sports,Skipping Rope,1,267.32,267.32
2025-01-14,CUST1370,Male,60,Pune,Furniture,Bookshelf,4,4576.74,18306.96
2025-01-05,CUST1371,Female,45,Bangalore,Furniture,Dining Set,3,22312.25,66936.75
2025-01-27,CUST1372,Female,19,Mumbai,Sports,Skipping Rope,1,259.46,259.46
2025-01-14,CUST1373,Male,32,Hyderabad,Sports,Football,1,1032.8,1032.8
2025-01-09,CUST1374,Female,30,Bangalore,Clothing,Jacket,1,3662.32,3662.32
2025-01-08,CUST1375,Male,30,Bangalore,Electronics,Tablet,6,19076.98,114461.88
2025-01-19,CUST1376,Male,18,Delhi,Sports,Football,4,786.04,3144.16
2025-01-28,CUST1377,Male,20,Nagpur,Clothing,Track Pants,3,1314.16,3942.48
2025-01-04,CUST1378,Female,24,Bangalore,Groceries,Bread,1,42.77,42.77
2025-01-22,CUST1379,Female,22,Delhi,Electronics,Camera,2,36486.55,72973.1
2025-01-05,CUST1380,Male,32,Delhi,Electronics,Laptop,2,51921.2,103842.4
2025-01-19,CUST1381,Male,25,Mumbai,Beauty,Body Lotion,2,430.29,860.58
2025-01-03,CUST1382,Female,45,Delhi,Furniture,Bookshelf,2,4665.45,9330.9
2025-01-07,CUST1383,Male,39,Delhi,Clothing,Hoodie,5,2270.57,11352.85
2025-01-08,CUST1384,Male,60,Delhi,Furniture,Cupboard,4,17383.78,69535.12
2025-01-27,CUST1385,Male,29,Bangalore,Sports,Football,2,869.45,1738.9
2025-01-01,CUST1386,Male,33,Mumbai,Sports,Cycling Helmet,1,1231.45,1231.45
2025-01-17,CUST1387,Male,45,Pune,Clothing,T-Shirt,3,830.86,2492.58
2025-01-05,CUST1388,Female,37,Nagpur,Furniture,TV Unit,5,8090.37,40451.85
2025-01-13,CUST1389,Male,52,Delhi,Clothing,Hoodie,2,2224.02,4448.04
2025-01-08,CUST1390,Female,57,Hyderabad,Furniture,Table,6,6816.17,40897.02
2025-01-22,CUST1391,Female,21,Bangalore,Electronics,Smartphone,5,21662.71,108313.55
2025-01-06,CUST1392,Male,35,Nagpur,Furniture,Sofa,2,26511.25,53022.5
2025-01-28,CUST1393,Female,23,Bangalore,Sports,Cycling Helmet,2,1289.92,2579.84
2025-01-09,CUST1394,Male,41,Hyderabad,Clothing,Jeans,3,1812.88,5438.64
2025-01-28,CUST1395,Female,49,Pune,Furniture,Table,3,5199.79,15599.37
2025-01-04,CUST1396,Male,26,Mumbai,Sports,Cycling Helmet,5,1262.68,6313.4
2025-01-13,CUST1397,Male,20,Delhi,Clothing,T-Shirt,1,793.22,793.22
2025-01-08,CUST1398,Male,55,Nagpur,Beauty,Perfume,6,1570.07,9420.42
2025-01-17,CUST1399,Female,37,Nagpur,Groceries,Cooking Oil,5,173.13,865.65
2025-01-03,CUST1400,Male,42,Pune,Furniture,Chair,1,3408.67,3408.67
2025-01-12,CUST1401,Female,40,Mumbai,Beauty,Moisturizer,5,444.16,2220.8
2025-01-25,CUST1402,Male,49,Bangalore,Clothing,Hoodie,5,2511.43,12557.15
2025-01-12,CUST1403,Male,35,Hyderabad,Furniture,Bed,1,32196.48,32196.48
2025-01-24,CUST1404,Female,35,Nagpur,Furniture,Chair,4,3314.11,13256.44
2025-01-05,CUST1405,Male,46,Pune,Groceries,Vegetables,1,57.09,57.09
2025-01-12,CUST1406,Male,42,Pune,Furniture,Table,4,6361.52,25446.08
2025-01-03,CUST1407,Male,34,Delhi,Sports,Football,6,986.39,5918.34
2025-01-28,CUST1408,Female,56,Delhi,Furniture,Chair,2,2812.51,5625.02
2025-01-07,CUST1409,Female,40,Pune,Groceries,Cooking Oil,2,157.03,314.06
2025-01-04,CUST1410,Male,21,Mumbai,Electronics,Smartphone,4,23605.25,94421.0
2025-01-03,CUST1411,Female,27,Hyderabad,Sports,Yoga Mat,3,774.02,2322.06
2025-01-08,CUST1412,Male,33,Bangalore,Clothing,Hoodie,2,1930.2,3860.4
2025-01-13,CUST1413,Male,39,Bangalore,Beauty,Serum,2,773.39,1546.78
2025-01-02,CUST1414,Male,49,Mumbai,Furniture,Bed,2,31025.26,62050.52
2025-01-21,CUST1415,Male,41,Hyderabad,Furniture,Bed,3,36956.0,110868.0
2025-01-15,CUST1416,Male,18,Nagpur,Electronics,Headphones,2,3362.25,6724.5
2025-01-19,CUST1417,Female,38,Mumbai,Furniture,Table,4,5191.15,20764.6
2025-01-12,CUST1418,Female,18,Hyderabad,Sports,Basketball,6,831.3,4987.8
2025-01-20,CUST1419,Female,37,Hyderabad,Clothing,Jacket,2,3011.38,6022.76
2025-01-09,CUST1420,Female,48,Pune,Furniture,Cupboard,4,15629.29,62517.16
2025-01-13,CUST1421,Male,53,Bangalore,Groceries,Cooking Oil,5,195.92,979.6
2025-01-17,CUST1422,Female,52,Hyderabad,Furniture,Bookshelf,3,5619.02,16857.06
2025-01-26,CUST1423,Male,21,Bangalore,Groceries,Fruits,2,68.7,137.4
2025-01-06,CUST1424,Female,51,Bangalore,Furniture,Chair,5,3449.65,17248.25
2025-01-08,CUST1425,Female,35,Hyderabad,Electronics,Smartwatch,6,6934.18,41605.08
2025-01-26,CUST1426,Female,40,Delhi,Furniture,TV Unit,2,8222.05,16444.1
2025-01-19,CUST1427,Male,57,Nagpur,Furniture,Bookshelf,3,5671.34,17014.02
2025-01-02,CUST1428,Female,35,Delhi,Electronics,Smartwatch,4,6891.11,27564.44
2025-01-20,CUST1429,Male,53,Hyderabad,Clothing,Shoes,1,2373.8,2373.8
2025-01-19,CUST1430,Female,31,Bangalore,Clothing,Jacket,1,2998.01,2998.01
2025-01-22,CUST1431,Male,51,Bangalore,Furniture,Sofa,1,24051.93,24051.93
2025-01-14,CUST1432,Female,39,Bangalore,Groceries,Milk,2,32.09,64.18
2025-01-20,CUST1433,Female,40,Nagpur,Furniture,Dining Set,5,23277.5,116387.5
2025-01-05,CUST1434,Male,47,Bangalore,Furniture,Bed,6,36979.23,221875.38
2025-01-26,CUST1435,Female,22,Delhi,Clothing,T-Shirt,5,756.37,3781.85
2025-01-08,CUST1436,Male,51,Delhi,Beauty,Lipstick,3,751.52,2254.56
2025-01-11,CUST1437,Male,25,Nagpur,Groceries,Eggs,6,72.92,437.52
2025-01-26,CUST1438,Male,25,Nagpur,Sports,Treadmill,1,33430.05,33430.05
2025-01-14,CUST1439,Male,30,Bangalore,Electronics,Laptop,4,57036.53,228146.12
2025-01-26,CUST1440,Female,35,Hyderabad,Sports,Basketball,1,933.85,933.85
2025-01-11,CUST1441,Male,48,Mumbai,Beauty,Lipstick,1,656.93,656.93
2025-01-03,CUST1442,Male,41,Delhi,Clothing,Jeans,4,1616.89,6467.56
2025-01-21,CUST1443,Female,33,Nagpur,Sports,Football,1,881.46,881.46
2025-01-07,CUST1444,Male,23,Mumbai,Clothing,Kurta,3,1367.5,4102.5
2025-01-18,CUST1445,Female,39,Bangalore,Groceries,Fruits,1,77.43,77.43
2025-01-27,CUST1446,Male,46,Mumbai,Furniture,Sofa,4,21907.21,87628.84
2025-01-10,CUST1447,Male,38,Mumbai,Furniture,Dining Set,2,19827.49,39654.98
2025-01-22,CUST1448,Male,39,Hyderabad,Beauty,Body Lotion,4,398.69,1594.76
2025-01-02,CUST1449,Male,43,Hyderabad,Clothing,Kurta,3,1358.96,4076.88
2025-01-25,CUST1450,Female,34,Bangalore,Clothing,Track Pants,5,1042.19,5210.95
2025-01-25,CUST1451,Male,56,Bangalore,Furniture,Table,5,5845.18,29225.9
2025-01-16,CUST1452,Female,51,Hyderabad,Furniture,Chair,5,3168.36,15841.8
2025-01-23,CUST1453,Female,44,Mumbai,Furniture,Bed,4,39229.16,156916.64
2025-01-26,CUST1454,Male,32,Mumbai,Electronics,Tablet,2,20549.69,41099.38
2025-01-27,CUST1455,Female,25,Nagpur,Clothing,T-Shirt,4,728.46,2913.84
2025-01-13,CUST1456,Female,58,Mumbai,Furniture,Cupboard,1,17395.74,17395.74
2025-01-26,CUST1457,Female,18,Nagpur,Sports,Treadmill,5,35919.55,179597.75
2025-01-04,CUST1458,Male,29,Pune,Groceries,Cooking Oil,5,193.95,969.75
2025-01-21,CUST1459,Female,54,Bangalore,Beauty,Shampoo,4,325.23,1300.92
2025-01-20,CUST1460,Male,23,Bangalore,Sports,Skipping Rope,4,223.29,893.16
2025-01-24,CUST1461,Male,47,Bangalore,Furniture,TV Unit,6,7370.19,44221.14
2025-01-27,CUST1462,Female,18,Bangalore,Sports,Treadmill,3,33014.97,99044.91
2025-01-27,CUST1463,Male,22,Bangalore,Sports,Football,6,884.64,5307.84
2025-01-25,CUST1464,Male,32,Hyderabad,Groceries,Cooking Oil,4,193.01,772.04
2025-01-17,CUST1465,Male,34,Delhi,Sports,Cycling Helmet,1,1132.0,1132.0
2025-01-08,CUST1466,Male,32,Nagpur,Groceries,Rice,2,66.07,132.14
2025-01-21,CUST1467,Female,24,Delhi,Electronics,Laptop,4,50076.9,200307.6
2025-01-28,CUST1468,Male,43,Hyderabad,Beauty,Face Wash,5,245.96,1229.8
2025-01-03,CUST1469,Female,23,Bangalore,Sports,Cycling Helmet,6,1319.11,7914.66
2025-01-21,CUST1470,Male,30,Pune,Clothing,Kurta,2,1660.7,3321.4
2025-01-25,CUST1471,Female,46,Pune,Clothing,Shoes,1,2773.47,2773.47
2025-01-08,CUST1472,Male,55,Delhi,Furniture,Dining Set,5,23985.71,119928.55
2025-01-07,CUST1473,Female,47,Hyderabad,Clothing,Hoodie,3,2172.94,6518.82
2025-01-27,CUST1474,Male,18,Pune,Sports,Basketball,6,968.95,5813.7
2025-01-21,CUST1475,Female,26,Pune,Groceries,Fruits,3,91.72,275.16
2025-01-02,CUST1476,Female,39,Delhi,Groceries,Fruits,5,86.37,431.85
2025-01-16,CUST1477,Female,56,Delhi,Furniture,TV Unit,6,6861.09,41166.54
2025-01-23,CUST1478,Female,45,Hyderabad,Beauty,Moisturizer,6,387.27,2323.62
2025-01-16,CUST1479,Female,34,Nagpur,Beauty,Lipstick,5,729.05,3645.25
2025-01-04,CUST1480,Female,30,Nagpur,Beauty,Sunscreen,5,542.6,2713.0
2025-01-08,CUST1481,Male,28,Nagpur,Sports,Treadmill,1,32083.66,32083.66
2025-01-10,CUST1482,Female,60,Bangalore,Furniture,Cupboard,3,16707.02,50121.06
2025-01-20,CUST1483,Female,19,Nagpur,Sports,Football,5,921.68,4608.4
2025-01-28,CUST1484,Male,30,Bangalore,Electronics,Smartwatch,4,6929.75,27719.0
2025-01-28,CUST1485,Female,46,Pune,Clothing,Shoes,4,2232.42,8929.68
2025-01-02,CUST1486,Female,45,Nagpur,Furniture,Table,2,5664.15,11328.3
2025-01-25,CUST1487,Male,23,Bangalore,Electronics,Headphones,2,2990.62,5981.24
2025-01-16,CUST1488,Female,55,Hyderabad,Furniture,Sofa,4,24467.69,97870.76
2025-01-17,CUST1489,Male,43,Nagpur,Groceries,Rice,3,64.62,193.86
2025-01-04,CUST1490,Male,34,Nagpur,Clothing,T-Shirt,3,754.9,2264.7
2025-01-15,CUST1491,Male,24,Nagpur,Groceries,Fruits,3,90.76,272.28
2025-01-16,CUST1492,Female,56,Delhi,Furniture,Bookshelf,3,5744.21,17232.63
2025-01-05,CUST1493,Male,45,Mumbai,Groceries,Vegetables,2,53.41,106.82
2025-01-02,CUST1494,Male,27,Bangalore,Clothing,T-Shirt,6,836.13,5016.78
2025-01-02,CUST1495,Male,23,Pune,Groceries,Fruits,6,88.07,528.42
2025-01-23,CUST1496,Female,47,Mumbai,Furniture,TV Unit,5,7406.57,37032.85
2025-01-09,CUST1497,Female,46,Nagpur,Clothing,T-Shirt,1,839.0,839.0
2025-01-10,CUST1498,Female,38,Pune,Furniture,Sofa,6,25882.73,155296.38
2025-01-07,CUST1499,Female,24,Bangalore,Electronics,Smartphone,3,27486.24,82458.72
2025-01-23,CUST1500,Female,30,Mumbai,Groceries,Cooking Oil,4,202.16,808.64
2025-01-04,CUST1501,Male,20,Mumbai,Beauty,Sunscreen,6,526.02,3156.12
2025-01-04,CUST1502,Male,37,Pune,Furniture,Dining Set,1,23475.52,23475.52
2025-01-27,CUST1503,Female,38,Bangalore,Beauty,Lipstick,4,605.52,2422.08
2025-01-04,CUST1504,Female,43,Nagpur,Clothing,T-Shirt,3,782.24,2346.72
2025-01-15,CUST1505,Male,22,Bangalore,Electronics,Laptop,2,47429.91,94859.82
2025-01-13,CUST1506,Male,43,Bangalore,Beauty,Moisturizer,2,397.87,795.74
2025-01-06,CUST1507,Female,50,Hyderabad,Beauty,Moisturizer,6,502.13,3012.78
2025-01-19,CUST1508,Male,21,Delhi,Electronics,Laptop,5,49740.12,248700.6
2025-01-22,CUST1509,Female,59,Bangalore,Furniture,Sofa,5,21466.12,107330.6
2025-01-03,CUST1510,Female,51,Mumbai,Beauty,Perfume,4,1473.31,5893.24
2025-01-08,CUST1511,Male,53,Nagpur,Clothing,Dress,5,3201.4,16007.0
2025-01-12,CUST1512,Male,47,Nagpur,Beauty,Sunscreen,6,554.74,3328.44
2025-01-06,CUST1513,Male,52,Pune,Furniture,TV Unit,1,6827.95,6827.95
2025-01-11,CUST1514,Female,23,Mumbai,Sports,Skipping Rope,4,236.55,946.2
2025-01-08,CUST1515,Male,55,Nagpur,Beauty,Face Wash,4,242.75,971.0
2025-01-16,CUST1516,Female,20,Hyderabad,Electronics,Bluetooth Speaker,4,2362.05,9448.2
2025-01-01,CUST1517,Male,47,Hyderabad,Furniture,Chair,1,3051.42,3051.42
2025-01-12,CUST1518,Male,55,Nagpur,Furniture,Cupboard,4,20431.92,81727.68
2025-01-23,CUST1519,Female,45,Pune,Furniture,Bed,5,36049.49,180247.45
2025-01-12,CUST1520,Male,38,Nagpur,Furniture,Dining Set,2,18714.5,37429.0
2025-01-16,CUST1521,Female,57,Mumbai,Furniture,Cupboard,1,20143.14,20143.14
2025-01-28,CUST1522,Male,26,Bangalore,Electronics,Gaming Console,2,35448.95,70897.9
2025-01-21,CUST1523,Male,41,Mumbai,Groceries,Sugar,4,38.88,155.52
2025-01-05,CUST1524,Female,49,Nagpur,Furniture,Table,5,6821.14,34105.7
2025-01-17,CUST1525,Male,55,Hyderabad,Beauty,Face Wash,5,248.72,1243.6
2025-01-20,CUST1526,Male,58,Delhi,Furniture,Sofa,1,24155.54,24155.54
2025-01-09,CUST1527,Female,48,Pune,Furniture,Bookshelf,6,5393.56,32361.36
2025-01-23,CUST1528,Female,48,Nagpur,Groceries,Eggs,2,68.17,136.34
2025-01-20,CUST1529,Female,55,Nagpur,Beauty,Moisturizer,2,409.62,819.24
2025-01-23,CUST1530,Male,57,Nagpur,Furniture,Bookshelf,2,5005.84,10011.68
2025-01-22,CUST1531,Female,52,Hyderabad,Furniture,Table,5,6127.15,30635.75
2025-01-13,CUST1532,Female,60,Mumbai,Furniture,Cupboard,5,15874.94,79374.7
2025-01-05,CUST1533,Male,37,Delhi,Clothing,T-Shirt,3,844.01,2532.03
2025-01-15,CUST1534,Male,59,Pune,Furniture,Cupboard,1,17236.89,17236.89
2025-01-22,CUST1535,Female,25,Bangalore,Electronics,Smartwatch,6,7490.33,44941.98
2025-01-18,CUST1536,Female,31,Nagpur,Electronics,Gaming Console,6,37751.85,226511.1
2025-01-21,CUST1537,Male,32,Hyderabad,Electronics,Headphones,6,3184.17,19105.02
2025-01-06,CUST1538,Male,38,Pune,Groceries,Vegetables,6,43.62,261.72
2025-01-05,CUST1539,Female,36,Hyderabad,Furniture,Table,3,6101.88,18305.64
2025-01-02,CUST1540,Male,41,Hyderabad,Clothing,Hoodie,6,2488.75,14932.5
2025-01-03,CUST1541,Male,39,Hyderabad,Clothing,Dress,5,3045.14,15225.7
2025-01-06,CUST1542,Male,40,Pune,Furniture,Bookshelf,1,5429.39,5429.39
2025-01-11,CUST1543,Male,42,Delhi,Groceries,Cooking Oil,2,188.82,377.64
2025-01-22,CUST1544,Female,55,Nagpur,Groceries,Vegetables,6,42.63,255.78
2025-01-26,CUST1545,Male,22,Nagpur,Groceries,Vegetables,3,48.22,144.66
2025-01-17,CUST1546,Female,54,Nagpur,Beauty,Serum,3,771.67,2315.01
2025-01-07,CUST1547,Female,50,Mumbai,Furniture,Bookshelf,3,5597.42,16792.26
2025-01-21,CUST1548,Male,30,Nagpur,Groceries,Milk,5,30.3,151.5
2025-01-24,CUST1549,Female,21,Mumbai,Electronics,Smartwatch,6,8908.73,53452.38
2025-01-03,CUST1550,Male,35,Hyderabad,Furniture,Table,6,5697.09,34182.54
2025-01-14,CUST1551,Female,35,Mumbai,Electronics,Tablet,2,20219.33,40438.66
2025-01-01,CUST1552,Female,40,Mumbai,Groceries,Cooking Oil,6,159.39,956.34
2025-01-04,CUST1553,Male,57,Mumbai,Furniture,Table,3,6770.49,20311.47
2025-01-27,CUST1554,Male,38,Nagpur,Groceries,Fruits,4,77.15,308.6
2025-01-26,CUST1555,Male,52,Delhi,Furniture,Dining Set,2,23628.58,47257.16
2025-01-01,CUST1556,Male,44,Nagpur,Furniture,Cupboard,6,18798.88,112793.28
2025-01-18,CUST1557,Male,19,Mumbai,Sports,Dumbbells,5,1852.19,9260.95
2025-01-12,CUST1558,Female,24,Nagpur,Sports,Football,6,1008.96,6053.76
2025-01-07,CUST1559,Male,31,Delhi,Clothing,Jacket,5,3851.49,19257.45
2025-01-04,CUST1560,Female,35,Mumbai,Electronics,Laptop,6,43510.44,261062.64
2025-01-04,CUST1561,Female,42,Delhi,Clothing,Track Pants,6,1255.97,7535.82
2025-01-22,CUST1562,Male,40,Hyderabad,Clothing,Jeans,4,1707.31,6829.24
2025-01-08,CUST1563,Female,40,Nagpur,Groceries,Bread,2,34.06,68.12
2025-01-16,CUST1564,Female,46,Delhi,Furniture,TV Unit,6,8559.13,51354.78
2025-01-20,CUST1565,Female,33,Pune,Sports,Cycling Helmet,1,1083.28,1083.28
2025-01-03,CUST1566,Male,35,Mumbai,Electronics,Headphones,6,3347.7,20086.2
2025-01-07,CUST1567,Male,53,Pune,Furniture,Chair,4,3242.28,12969.12
2025-01-25,CUST1568,Female,29,Bangalore,Beauty,Moisturizer,4,412.65,1650.6
2025-01-12,CUST1569,Male,49,Pune,Furniture,Cupboard,5,15788.99,78944.95
2025-01-19,CUST1570,Male,34,Delhi,Sports,Yoga Mat,4,628.44,2513.76
2025-01-08,CUST1571,Female,42,Mumbai,Beauty,Perfume,2,1617.66,3235.32
2025-01-12,CUST1572,Male,19,Bangalore,Electronics,Camera,5,39281.12,196405.6
2025-01-17,CUST1573,Male,22,Nagpur,Groceries,Sugar,3,39.64,118.92
2025-01-21,CUST1574,Female,53,Pune,Furniture,Cupboard,5,16238.79,81193.95
2025-01-12,CUST1575,Female,44,Nagpur,Groceries,Milk,2,30.15,60.3
2025-01-05,CUST1576,Female,60,Hyderabad,Furniture,Bookshelf,5,4259.9,21299.5
2025-01-06,CUST1577,Male,34,Nagpur,Sports,Yoga Mat,3,639.42,1918.26
2025-01-22,CUST1578,Male,46,Bangalore,Clothing,Jeans,6,1591.2,9547.2
2025-01-19,CUST1579,Male,31,Mumbai,Sports,Yoga Mat,2,604.06,1208.12
2025-01-06,CUST1580,Male,53,Delhi,Furniture,Sofa,1,22497.56,22497.56
2025-01-16,CUST1581,Male,27,Mumbai,Sports,Basketball,2,837.05,1674.1
2025-01-27,CUST1582,Male,46,Pune,Beauty,Perfume,2,1632.58,3265.16
2025-01-20,CUST1583,Male,58,Nagpur,Furniture,Cupboard,3,20280.7,60842.1
2025-01-17,CUST1584,Female,47,Delhi,Furniture,Bed,1,29923.91,29923.91
2025-01-20,CUST1585,Male,26,Delhi,Beauty,Serum,4,1008.43,4033.72
2025-01-01,CUST1586,Male,33,Bangalore,Electronics,Smartphone,5,25294.64,126473.2
2025-01-08,CUST1587,Female,43,Mumbai,Beauty,Serum,6,908.05,5448.3
2025-01-27,CUST1588,Female,42,Pune,Beauty,Body Lotion,6,448.94,2693.64
2025-01-28,CUST1589,Female,39,Bangalore,Furniture,Table,4,6478.55,25914.2
2025-01-19,CUST1590,Female,24,Mumbai,Electronics,Gaming Console,6,43473.07,260838.42
2025-01-04,CUST1591,Female,24,Nagpur,Sports,Cricket Bat,3,2431.63,7294.89
2025-01-09,CUST1592,Female,54,Hyderabad,Clothing,Hoodie,5,2111.33,10556.65
2025-01-12,CUST1593,Male,46,Pune,Beauty,Serum,5,895.27,4476.35
2025-01-13,CUST1594,Female,27,Pune,Sports,Skipping Rope,3,270.56,811.68
2025-01-17,CUST1595,Male,49,Nagpur,Furniture,Table,2,5280.5,10561.0
2025-01-03,CUST1596,Male,30,Hyderabad,Groceries,Eggs,6,59.61,357.66
2025-01-03,CUST1597,Female,37,Mumbai,Furniture,Dining Set,3,20163.68,60491.04
2025-01-20,CUST1598,Female,54,Nagpur,Furniture,TV Unit,5,7487.53,37437.65
2025-01-17,CUST1599,Female,32,Mumbai,Electronics,Tablet,6,20326.1,121956.6
2025-01-01,CUST1600,Male,30,Nagpur,Groceries,Rice,3,55.31,165.93
2025-01-19,CUST1601,Female,45,Bangalore,Beauty,Shampoo,6,338.99,2033.94
2025-01-18,CUST1602,Male,25,Pune,Clothing,T-Shirt,3,854.27,2562.81
2025-01-15,CUST1603,Female,37,Delhi,Beauty,Sunscreen,5,683.35,3416.75
2025-01-03,CUST1604,Female,31,Hyderabad,Beauty,Face Wash,5,220.48,1102.4
2025-01-19,CUST1605,Male,34,Bangalore,Sports,Cycling Helmet,5,1312.73,6563.65
2025-01-15,CUST1606,Female,50,Delhi,Clothing,Track Pants,3,1366.05,4098.15
2025-01-26,CUST1607,Female,38,Bangalore,Furniture,Chair,1,2894.41,2894.41
2025-01-23,CUST1608,Female,46,Bangalore,Beauty,Lipstick,5,707.49,3537.45
2025-01-11,CUST1609,Female,37,Hyderabad,Furniture,Bed,6,37612.28,225673.68
